channel_name,post_id,text_short,link,post_datetime,current_views,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
Datalytics,18186,**Курс по ETL-разраб,https://t.me/datalytx/1364,2025-02-21 14:30:03,2243,569.0 (25.37%),81.0 (3.61%),78.0 (3.48%),59.0 (2.63%),513.0 (22.87%),146.0 (6.51%),39.0 (1.74%),27.0 (1.2%),26.0 (1.16%),18.0 (0.8%),64.0 (2.85%),36.0 (1.6%),14.0 (0.62%),153.0 (6.82%),62.0 (2.76%),17.0 (0.76%),29.0 (1.29%),23.0 (1.03%),46.0 (2.05%),18.0 (0.8%),85.0 (3.79%),23.0 (1.03%),14.0 (0.62%),4.0 (0.18%),6.0 (0.27%),30.0 (1.34%),7.0 (0.31%),4.0 (0.18%),5.0 (0.22%),4.0 (0.18%),5.0 (0.22%),38.0 (1.69%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
"Секреты аналитики | Data Science, BI, Tableau",18184,[**Экосистема для ра,https://t.me/analytics_secrets/3060,2025-02-21 14:30:00,4292,1561.0 (36.37%),608.0 (14.17%),276.0 (6.43%),304.0 (7.08%),228.0 (5.31%),186.0 (4.33%),89.0 (2.07%),69.0 (1.61%),25.0 (0.58%),65.0 (1.51%),80.0 (1.86%),97.0 (2.26%),53.0 (1.23%),48.0 (1.12%),20.0 (0.47%),62.0 (1.44%),32.0 (0.75%),63.0 (1.47%),31.0 (0.72%),60.0 (1.4%),62.0 (1.44%),21.0 (0.49%),41.0 (0.96%),26.0 (0.61%),58.0 (1.35%),15.0 (0.35%),29.0 (0.68%),19.0 (0.44%),14.0 (0.33%),13.0 (0.3%),18.0 (0.42%),19.0 (0.44%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Дизраптор,18185,"**Ещё про ""уберизаци",https://t.me/disruptors_official/2248,2025-02-21 14:29:06,16352,7739.0 (47.33%),1354.0 (8.28%),687.0 (4.2%),1640.0 (10.03%),1324.0 (8.1%),700.0 (4.28%),495.0 (3.03%),189.0 (1.16%),214.0 (1.31%),155.0 (0.95%),156.0 (0.95%),104.0 (0.64%),136.0 (0.83%),99.0 (0.61%),96.0 (0.59%),137.0 (0.84%),173.0 (1.06%),139.0 (0.85%),108.0 (0.66%),84.0 (0.51%),79.0 (0.48%),23.0 (0.14%),38.0 (0.23%),50.0 (0.31%),23.0 (0.14%),45.0 (0.28%),79.0 (0.48%),94.0 (0.57%),30.0 (0.18%),37.0 (0.23%),63.0 (0.39%),62.0 (0.38%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Фичизм,18182,**Product Focus Club,https://t.me/fichism/724,2025-02-21 13:37:57,7165,3891.0 (54.31%),770.0 (10.75%),494.0 (6.89%),431.0 (6.02%),243.0 (3.39%),218.0 (3.04%),115.0 (1.61%),37.0 (0.52%),81.0 (1.13%),50.0 (0.7%),65.0 (0.91%),72.0 (1.0%),67.0 (0.94%),82.0 (1.14%),48.0 (0.67%),19.0 (0.27%),77.0 (1.07%),39.0 (0.54%),86.0 (1.2%),28.0 (0.39%),34.0 (0.47%),26.0 (0.36%),36.0 (0.5%),36.0 (0.5%),7.0 (0.1%),16.0 (0.22%),11.0 (0.15%),19.0 (0.27%),12.0 (0.17%),14.0 (0.2%),24.0 (0.33%),17.0 (0.24%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
LEFT JOIN,18180,**Нужен ли на самом ,https://t.me/leftjoin/1737,2025-02-21 13:28:50,13080,2905.0 (22.21%),196.0 (1.5%),158.0 (1.21%),7953.0 (60.8%),285.0 (2.18%),215.0 (1.64%),97.0 (0.74%),160.0 (1.22%),37.0 (0.28%),40.0 (0.31%),30.0 (0.23%),154.0 (1.18%),105.0 (0.8%),228.0 (1.74%),85.0 (0.65%),27.0 (0.21%),16.0 (0.12%),72.0 (0.55%),38.0 (0.29%),36.0 (0.28%),42.0 (0.32%),18.0 (0.14%),10.0 (0.08%),10.0 (0.08%),16.0 (0.12%),52.0 (0.4%),24.0 (0.18%),11.0 (0.08%),17.0 (0.13%),14.0 (0.11%),8.0 (0.06%),21.0 (0.16%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Дашбордец,18187,"Даша, привет! Если н",https://t.me/dashboardets/806,2025-02-21 12:15:01,2996,1125.0 (37.55%),82.0 (2.74%),67.0 (2.24%),285.0 (9.51%),121.0 (4.04%),117.0 (3.91%),39.0 (1.3%),64.0 (2.14%),26.0 (0.87%),36.0 (1.2%),53.0 (1.77%),154.0 (5.14%),39.0 (1.3%),22.0 (0.73%),19.0 (0.63%),8.0 (0.27%),40.0 (1.34%),63.0 (2.1%),23.0 (0.77%),197.0 (6.58%),62.0 (2.07%),24.0 (0.8%),82.0 (2.74%),34.0 (1.13%),35.0 (1.17%),34.0 (1.13%),28.0 (0.93%),9.0 (0.3%),13.0 (0.43%),7.0 (0.23%),34.0 (1.13%),54.0 (1.8%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Data Science. SQL hub,18181,**⚡️ RushDB — это мг,https://t.me/sqlhub/1752,2025-02-21 12:01:24,5912,1786.0 (30.21%),322.0 (5.45%),852.0 (14.41%),469.0 (7.93%),242.0 (4.09%),317.0 (5.36%),392.0 (6.63%),198.0 (3.35%),83.0 (1.4%),53.0 (0.9%),280.0 (4.74%),164.0 (2.77%),36.0 (0.61%),53.0 (0.9%),27.0 (0.46%),62.0 (1.05%),37.0 (0.63%),53.0 (0.9%),25.0 (0.42%),66.0 (1.12%),21.0 (0.36%),18.0 (0.3%),18.0 (0.3%),147.0 (2.49%),36.0 (0.61%),37.0 (0.63%),8.0 (0.14%),42.0 (0.71%),18.0 (0.3%),28.0 (0.47%),6.0 (0.1%),16.0 (0.27%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Datalytics,18176,**Автоматизация Data,https://t.me/datalytx/1363,2025-02-21 11:41:02,1907,664.0 (34.82%),71.0 (3.72%),52.0 (2.73%),50.0 (2.62%),330.0 (17.3%),117.0 (6.14%),31.0 (1.63%),22.0 (1.15%),17.0 (0.89%),15.0 (0.79%),20.0 (1.05%),41.0 (2.15%),9.0 (0.47%),115.0 (6.03%),53.0 (2.78%),17.0 (0.89%),16.0 (0.84%),16.0 (0.84%),63.0 (3.3%),24.0 (1.26%),51.0 (2.67%),20.0 (1.05%),11.0 (0.58%),7.0 (0.37%),2.0 (0.1%),20.0 (1.05%),5.0 (0.26%),5.0 (0.26%),1.0 (0.05%),6.0 (0.31%),6.0 (0.31%),27.0 (1.42%),3.0 (0.16%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
"Секреты аналитики | Data Science, BI, Tableau",18173,**RSHB DA Meetup: Ка,https://t.me/analytics_secrets/3059,2025-02-21 11:30:01,3564,1769.0 (49.64%),517.0 (14.51%),230.0 (6.45%),385.0 (10.8%),191.0 (5.36%),313.0 (8.78%),124.0 (3.48%),35.0 (0.98%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Фичизм,18172,**Супер-мега-лакшери,https://t.me/fichism/723,2025-02-21 10:08:15,7613,3900.0 (51.23%),717.0 (9.42%),394.0 (5.18%),422.0 (5.54%),204.0 (2.68%),205.0 (2.69%),657.0 (8.63%),109.0 (1.43%),112.0 (1.47%),49.0 (0.64%),79.0 (1.04%),76.0 (1.0%),50.0 (0.66%),65.0 (0.85%),57.0 (0.75%),43.0 (0.56%),69.0 (0.91%),49.0 (0.64%),34.0 (0.45%),77.0 (1.01%),39.0 (0.51%),27.0 (0.35%),23.0 (0.3%),31.0 (0.41%),21.0 (0.28%),12.0 (0.16%),13.0 (0.17%),14.0 (0.18%),15.0 (0.2%),9.0 (0.12%),20.0 (0.26%),16.0 (0.21%),5.0 (0.07%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Детектив данных 🕵️,18175,**Нет опыта — нет ра,https://t.me/detective_data/325,2025-02-21 10:05:31,931,390.0 (41.89%),53.0 (5.69%),26.0 (2.79%),29.0 (3.11%),31.0 (3.33%),319.0 (34.26%),83.0 (8.92%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Дизраптор,18174,**ИИ станет ресурсом,https://t.me/disruptors_official/2247,2025-02-21 09:44:12,14202,8164.0 (57.48%),1141.0 (8.03%),438.0 (3.08%),973.0 (6.85%),517.0 (3.64%),402.0 (2.83%),348.0 (2.45%),160.0 (1.13%),135.0 (0.95%),135.0 (0.95%),157.0 (1.11%),88.0 (0.62%),107.0 (0.75%),102.0 (0.72%),69.0 (0.49%),176.0 (1.24%),74.0 (0.52%),161.0 (1.13%),125.0 (0.88%),93.0 (0.65%),43.0 (0.3%),27.0 (0.19%),29.0 (0.2%),44.0 (0.31%),41.0 (0.29%),71.0 (0.5%),80.0 (0.56%),112.0 (0.79%),26.0 (0.18%),31.0 (0.22%),36.0 (0.25%),87.0 (0.61%),10.0 (0.07%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Noukash,18177,Я много говорю про н,https://t.me/noukashblog/584,2025-02-21 09:28:21,8736,2371.0 (27.14%),236.0 (2.7%),185.0 (2.12%),1405.0 (16.08%),319.0 (3.65%),801.0 (9.17%),205.0 (2.35%),515.0 (5.9%),98.0 (1.12%),106.0 (1.21%),784.0 (8.97%),404.0 (4.62%),226.0 (2.59%),78.0 (0.89%),39.0 (0.45%),25.0 (0.29%),36.0 (0.41%),114.0 (1.3%),48.0 (0.55%),59.0 (0.68%),108.0 (1.24%),90.0 (1.03%),81.0 (0.93%),68.0 (0.78%),27.0 (0.31%),45.0 (0.52%),102.0 (1.17%),21.0 (0.24%),35.0 (0.4%),8.0 (0.09%),20.0 (0.23%),71.0 (0.81%),6.0 (0.07%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Simulative,18171,⚡️ Последний день ак,https://t.me/simulative_official/2182,2025-02-21 08:52:01,1911,826.0 (43.22%),97.0 (5.08%),53.0 (2.77%),256.0 (13.4%),163.0 (8.53%),55.0 (2.88%),37.0 (1.94%),49.0 (2.56%),18.0 (0.94%),30.0 (1.57%),39.0 (2.04%),37.0 (1.94%),41.0 (2.15%),18.0 (0.94%),26.0 (1.36%),16.0 (0.84%),7.0 (0.37%),26.0 (1.36%),11.0 (0.58%),17.0 (0.89%),12.0 (0.63%),16.0 (0.84%),3.0 (0.16%),1.0 (0.05%),9.0 (0.47%),9.0 (0.47%),13.0 (0.68%),3.0 (0.16%),7.0 (0.37%),6.0 (0.31%),4.0 (0.21%),4.0 (0.21%),2.0 (0.1%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
Инжиниринг Данных,18169,Clickhouse активно р,https://t.me/rockyourdata/5058,2025-02-20 20:34:11,9057,3759.0 (41.5%),784.0 (8.66%),326.0 (3.6%),302.0 (3.33%),652.0 (7.2%),445.0 (4.91%),238.0 (2.63%),749.0 (8.27%),104.0 (1.15%),195.0 (2.15%),338.0 (3.73%),131.0 (1.45%),95.0 (1.05%),88.0 (0.97%),63.0 (0.7%),66.0 (0.73%),25.0 (0.28%),99.0 (1.09%),18.0 (0.2%),64.0 (0.71%),39.0 (0.43%),58.0 (0.64%),57.0 (0.63%),77.0 (0.85%),52.0 (0.57%),53.0 (0.59%),65.0 (0.72%),16.0 (0.18%),49.0 (0.54%),24.0 (0.26%),8.0 (0.09%),11.0 (0.12%),7.0 (0.08%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%),0.0 (0.0%)
